"assignment","cluster","id","microbetag::cluster","name","selected","shared name","value"
"strong","0.0","GQ000517.1.1387","0","GQ000517.1.1387","false","GQ000517.1.1387","GQ000517.1.1387"
"strong","1.0","KC691177.1.1456","1","KC691177.1.1456","false","KC691177.1.1456","KC691177.1.1456"
"strong","1.0","HM809932.1.1361","1","HM809932.1.1361","false","HM809932.1.1361","HM809932.1.1361"
"strong","1.0","JQ453361.1.1327","1","JQ453361.1.1327","false","JQ453361.1.1327","JQ453361.1.1327"
"strong","1.0","GU227221.1.1448","1","GU227221.1.1448","false","GU227221.1.1448","GU227221.1.1448"
"strong","0.0","JQ470143.1.1399","0","JQ470143.1.1399","false","JQ470143.1.1399","JQ470143.1.1399"
"strong","1.0","AY278625.1.1487","1","AY278625.1.1487","false","AY278625.1.1487","AY278625.1.1487"
"strong","1.0","JQ467024.1.1344","1","JQ467024.1.1344","false","JQ467024.1.1344","JQ467024.1.1344"
"strong","1.0","HQ774387.1.1461","1","HQ774387.1.1461","false","HQ774387.1.1461","HQ774387.1.1461"
"strong","1.0","AY976008.1.1354","1","AY976008.1.1354","false","AY976008.1.1354","AY976008.1.1354"
"strong","1.0","AF458222.1.1493","1","AF458222.1.1493","false","AF458222.1.1493","AF458222.1.1493"
"strong","0.0","JQ474018.1.1417","0","JQ474018.1.1417","false","JQ474018.1.1417","JQ474018.1.1417"
"strong","0.0","GM884491.1.1514","0","GM884491.1.1514","false","GM884491.1.1514","GM884491.1.1514"
"strong","1.0","ACUX02000006.1.1301","1","ACUX02000006.1.1301","false","ACUX02000006.1.1301","ACUX02000006.1.1301"
"strong","1.0","FJ470571.1.1493","1","FJ470571.1.1493","false","FJ470571.1.1493","FJ470571.1.1493"
"strong","1.0","JQ467964.1.1401","1","JQ467964.1.1401","false","JQ467964.1.1401","JQ467964.1.1401"
"strong","1.0","JQ465609.1.1318","1","JQ465609.1.1318","false","JQ465609.1.1318","JQ465609.1.1318"
"strong","0.0","JF122898.1.1348","0","JF122898.1.1348","false","JF122898.1.1348","JF122898.1.1348"
"strong","0.0","FM997429.1.1393","0","FM997429.1.1393","false","FM997429.1.1393","FM997429.1.1393"
"strong","1.0","DQ809192.1.1394","1","DQ809192.1.1394","false","DQ809192.1.1394","DQ809192.1.1394"
"strong","1.0","JN084209.1.1374","1","JN084209.1.1374","false","JN084209.1.1374","JN084209.1.1374"
"strong","0.0","JQ471165.1.1387","0","JQ471165.1.1387","false","JQ471165.1.1387","JQ471165.1.1387"
"strong","0.0","JF146160.1.1334","0","JF146160.1.1334","false","JF146160.1.1334","JF146160.1.1334"
"strong","0.0","JQ471748.1.1409","0","JQ471748.1.1409","false","JQ471748.1.1409","JQ471748.1.1409"
"strong","1.0","JQ451723.1.1397","1","JQ451723.1.1397","false","JQ451723.1.1397","JQ451723.1.1397"
"strong","0.0","JQ467821.1.1363","0","JQ467821.1.1363","false","JQ467821.1.1363","JQ467821.1.1363"
"strong","0.0","JQ468963.1.1376","0","JQ468963.1.1376","false","JQ468963.1.1376","JQ468963.1.1376"
"strong","1.0","AY977912.1.1346","1","AY977912.1.1346","false","AY977912.1.1346","AY977912.1.1346"
"strong","0.0","JQ451739.1.1406","0","JQ451739.1.1406","false","JQ451739.1.1406","JQ451739.1.1406"
"strong","1.0","JQ453094.1.1265","1","JQ453094.1.1265","false","JQ453094.1.1265","JQ453094.1.1265"
"strong","1.0","JF127027.1.1354","1","JF127027.1.1354","false","JF127027.1.1354","JF127027.1.1354"
"strong","0.0","JQ469970.1.1406","0","JQ469970.1.1406","false","JQ469970.1.1406","JQ469970.1.1406"
"strong","1.0","FM997539.1.1427","1","FM997539.1.1427","false","FM997539.1.1427","FM997539.1.1427"
"strong","1.0","JQ460638.1.1395","1","JQ460638.1.1395","false","JQ460638.1.1395","JQ460638.1.1395"
"strong","0.0","JF089031.1.1367","0","JF089031.1.1367","false","JF089031.1.1367","JF089031.1.1367"
"strong","1.0","JX011433.1.1258","1","JX011433.1.1258","false","JX011433.1.1258","JX011433.1.1258"
"strong","0.0","JQ476846.1.1391","0","JQ476846.1.1391","false","JQ476846.1.1391","JQ476846.1.1391"
"strong","1.0","JQ213120.1.1347","1","JQ213120.1.1347","false","JQ213120.1.1347","JQ213120.1.1347"
"strong","0.0","JQ453506.1.1278","0","JQ453506.1.1278","false","JQ453506.1.1278","JQ453506.1.1278"
"strong","1.0","HQ757349.1.1443","1","HQ757349.1.1443","false","HQ757349.1.1443","HQ757349.1.1443"
"strong","1.0","JQ450640.1.1353","1","JQ450640.1.1353","false","JQ450640.1.1353","JQ450640.1.1353"
"strong","0.0","AMEM01000002.1.1339","0","AMEM01000002.1.1339","false","AMEM01000002.1.1339","AMEM01000002.1.1339"
"strong","0.0","JQ454470.1.1394","0","JQ454470.1.1394","false","JQ454470.1.1394","JQ454470.1.1394"
"strong","1.0","FJ763637.1.1406","1","FJ763637.1.1406","false","FJ763637.1.1406","FJ763637.1.1406"
"strong","1.0","AY628416.1.1339","1","AY628416.1.1339","false","AY628416.1.1339","AY628416.1.1339"
"strong","1.0","JQ451050.1.1405","1","JQ451050.1.1405","false","JQ451050.1.1405","JQ451050.1.1405"
"strong","1.0","FJ470440.1.1493","1","FJ470440.1.1493","false","FJ470440.1.1493","FJ470440.1.1493"
"strong","1.0","JF141755.1.1356","1","JF141755.1.1356","false","JF141755.1.1356","JF141755.1.1356"
"strong","1.0","JF127612.1.1359","1","JF127612.1.1359","false","JF127612.1.1359","JF127612.1.1359"
"strong","1.0","JQ472527.1.1353","1","JQ472527.1.1353","false","JQ472527.1.1353","JQ472527.1.1353"
"strong","0.0","JF091690.1.1353","0","JF091690.1.1353","false","JF091690.1.1353","JF091690.1.1353"
"strong","1.0","JF173909.1.1387","1","JF173909.1.1387","false","JF173909.1.1387","JF173909.1.1387"
"strong","1.0","JQ460482.1.1399","1","JQ460482.1.1399","false","JQ460482.1.1399","JQ460482.1.1399"
"strong","0.0","EU767330.1.1363","0","EU767330.1.1363","false","EU767330.1.1363","EU767330.1.1363"
"strong","0.0","JQ452601.1.1231","0","JQ452601.1.1231","false","JQ452601.1.1231","JQ452601.1.1231"
"strong","1.0","FJ470483.1.1514","1","FJ470483.1.1514","false","FJ470483.1.1514","FJ470483.1.1514"
"strong","1.0","AF287771.1.1463","1","AF287771.1.1463","false","AF287771.1.1463","AF287771.1.1463"
"strong","1.0","JQ471962.1.1402","1","JQ471962.1.1402","false","JQ471962.1.1402","JQ471962.1.1402"
"strong","0.0","JF229649.1.1365","0","JF229649.1.1365","false","JF229649.1.1365","JF229649.1.1365"
"strong","0.0","KF385058.1.1410","0","KF385058.1.1410","false","KF385058.1.1410","KF385058.1.1410"
"strong","1.0","JQ455477.1.1394","1","JQ455477.1.1394","false","JQ455477.1.1394","JQ455477.1.1394"
"strong","1.0","GAJK01095101.106.1432","1","GAJK01095101.106.1432","false","GAJK01095101.106.1432","GAJK01095101.106.1432"
"strong","1.0","X80414.1.1415","1","X80414.1.1415","false","X80414.1.1415","X80414.1.1415"
"strong","0.0","JQ457847.1.1403","0","JQ457847.1.1403","false","JQ457847.1.1403","JQ457847.1.1403"
"strong","0.0","JQ455591.1.1393","0","JQ455591.1.1393","false","JQ455591.1.1393","JQ455591.1.1393"
"strong","1.0","JQ451985.1.1383","1","JQ451985.1.1383","false","JQ451985.1.1383","JQ451985.1.1383"
"strong","1.0","JQ469604.1.1393","1","JQ469604.1.1393","false","JQ469604.1.1393","JQ469604.1.1393"
"strong","0.0","JQ452487.1.1287","0","JQ452487.1.1287","false","JQ452487.1.1287","JQ452487.1.1287"
"strong","0.0","FJ470491.1.1516","0","FJ470491.1.1516","false","FJ470491.1.1516","FJ470491.1.1516"
"strong","1.0","HE681269.1.1528","1","HE681269.1.1528","false","HE681269.1.1528","HE681269.1.1528"
"strong","1.0","FJ470433.1.1498","1","FJ470433.1.1498","false","FJ470433.1.1498","FJ470433.1.1498"
"strong","1.0","AF287765.1.1475","1","AF287765.1.1475","false","AF287765.1.1475","AF287765.1.1475"
"strong","0.0","FM997726.1.1414","0","FM997726.1.1414","false","FM997726.1.1414","FM997726.1.1414"
"strong","1.0","AY349363.1.1532","1","AY349363.1.1532","false","AY349363.1.1532","AY349363.1.1532"
"strong","1.0","JF208203.1.1361","1","JF208203.1.1361","false","JF208203.1.1361","JF208203.1.1361"
"strong","1.0","JF151899.1.1372","1","JF151899.1.1372","false","JF151899.1.1372","JF151899.1.1372"
"strong","1.0","AF182837.1.1498","1","AF182837.1.1498","false","AF182837.1.1498","AF182837.1.1498"
"strong","0.0","JQ475488.1.1396","0","JQ475488.1.1396","false","JQ475488.1.1396","JQ475488.1.1396"
"strong","0.0","JQ470905.1.1394","0","JQ470905.1.1394","false","JQ470905.1.1394","JQ470905.1.1394"
"strong","1.0","JQ450650.1.1403","1","JQ450650.1.1403","false","JQ450650.1.1403","JQ450650.1.1403"
"strong","0.0","FJ470514.1.1503","0","FJ470514.1.1503","false","FJ470514.1.1503","FJ470514.1.1503"
"strong","1.0","AJ005635.1.1447","1","AJ005635.1.1447","false","AJ005635.1.1447","AJ005635.1.1447"
"strong","0.0","GQ159687.1.1472","0","GQ159687.1.1472","false","GQ159687.1.1472","GQ159687.1.1472"
"strong","0.0","X67149.1.1349","0","X67149.1.1349","false","X67149.1.1349","X67149.1.1349"
"strong","0.0","JQ449281.1.1398","0","JQ449281.1.1398","false","JQ449281.1.1398","JQ449281.1.1398"
"strong","0.0","DQ012328.1.1486","0","DQ012328.1.1486","false","DQ012328.1.1486","DQ012328.1.1486"
"strong","0.0","JQ654118.1.1498","0","JQ654118.1.1498","false","JQ654118.1.1498","JQ654118.1.1498"
"strong","0.0","DQ003636.1.1454","0","DQ003636.1.1454","false","DQ003636.1.1454","DQ003636.1.1454"
"strong","1.0","JF194500.1.1350","1","JF194500.1.1350","false","JF194500.1.1350","JF194500.1.1350"
"strong","0.0","JQ474792.1.1408","0","JQ474792.1.1408","false","JQ474792.1.1408","JQ474792.1.1408"
"strong","0.0","JQ654192.1.1495","0","JQ654192.1.1495","false","JQ654192.1.1495","JQ654192.1.1495"
"strong","0.0","GU408776.1.1470","0","GU408776.1.1470","false","GU408776.1.1470","GU408776.1.1470"
"strong","1.0","DQ799650.1.1397","1","DQ799650.1.1397","false","DQ799650.1.1397","DQ799650.1.1397"
"strong","1.0","AY005065.1.1524","1","AY005065.1.1524","false","AY005065.1.1524","AY005065.1.1524"
"strong","1.0","EU663607.1.1411","1","EU663607.1.1411","false","EU663607.1.1411","EU663607.1.1411"
"strong","1.0","JQ452463.1.1372","1","JQ452463.1.1372","false","JQ452463.1.1372","JQ452463.1.1372"
"strong","1.0","AF481227.1.1485","1","AF481227.1.1485","false","AF481227.1.1485","AF481227.1.1485"
"strong","0.0","JQ451916.1.1404","0","JQ451916.1.1404","false","JQ451916.1.1404","JQ451916.1.1404"
"strong","1.0","JN713565.1.1497","1","JN713565.1.1497","false","JN713565.1.1497","JN713565.1.1497"
"strong","1.0","AY134896.1.1487","1","AY134896.1.1487","false","AY134896.1.1487","AY134896.1.1487"
"strong","0.0","AJ575186.1.1517","0","AJ575186.1.1517","false","AJ575186.1.1517","AJ575186.1.1517"
"strong","0.0","JF232082.1.1361","0","JF232082.1.1361","false","JF232082.1.1361","JF232082.1.1361"
"strong","1.0","JQ460181.1.1411","1","JQ460181.1.1411","false","JQ460181.1.1411","JQ460181.1.1411"
"strong","1.0","GQ493535.1.1367","1","GQ493535.1.1367","false","GQ493535.1.1367","GQ493535.1.1367"
"strong","1.0","DQ805631.1.1404","1","DQ805631.1.1404","false","DQ805631.1.1404","DQ805631.1.1404"
"strong","0.0","FJ773364.1.1385","0","FJ773364.1.1385","false","FJ773364.1.1385","FJ773364.1.1385"
"strong","1.0","JQ455322.1.1364","1","JQ455322.1.1364","false","JQ455322.1.1364","JQ455322.1.1364"
"strong","0.0","JQ447858.1.1353","0","JQ447858.1.1353","false","JQ447858.1.1353","JQ447858.1.1353"
"strong","1.0","JQ450465.1.1396","1","JQ450465.1.1396","false","JQ450465.1.1396","JQ450465.1.1396"
"strong","0.0","HM318757.1.1360","0","HM318757.1.1360","false","HM318757.1.1360","HM318757.1.1360"
"strong","0.0","JQ452498.1.1373","0","JQ452498.1.1373","false","JQ452498.1.1373","JQ452498.1.1373"
"strong","1.0","HQ760919.1.1471","1","HQ760919.1.1471","false","HQ760919.1.1471","HQ760919.1.1471"
"strong","1.0","JQ473881.1.1382","1","JQ473881.1.1382","false","JQ473881.1.1382","JQ473881.1.1382"
"strong","1.0","JQ472165.1.1399","1","JQ472165.1.1399","false","JQ472165.1.1399","JQ472165.1.1399"
"strong","1.0","JQ469967.1.1348","1","JQ469967.1.1348","false","JQ469967.1.1348","JQ469967.1.1348"
"strong","1.0","JQ468300.1.1423","1","JQ468300.1.1423","false","JQ468300.1.1423","JQ468300.1.1423"
"strong","1.0","HQ769829.1.1443","1","HQ769829.1.1443","false","HQ769829.1.1443","HQ769829.1.1443"
"strong","0.0","JF143288.1.1346","0","JF143288.1.1346","false","JF143288.1.1346","JF143288.1.1346"
"strong","1.0","EF398278.1.1492","1","EF398278.1.1492","false","EF398278.1.1492","EF398278.1.1492"
"strong","1.0","JQ456072.1.1363","1","JQ456072.1.1363","false","JQ456072.1.1363","JQ456072.1.1363"
"strong","1.0","JQ469111.1.1399","1","JQ469111.1.1399","false","JQ469111.1.1399","JQ469111.1.1399"
"strong","1.0","JQ468017.1.1370","1","JQ468017.1.1370","false","JQ468017.1.1370","JQ468017.1.1370"
"strong","0.0","AF465777.1.1248","0","AF465777.1.1248","false","AF465777.1.1248","AF465777.1.1248"
"strong","1.0","FM996790.1.1459","1","FM996790.1.1459","false","FM996790.1.1459","FM996790.1.1459"
"strong","1.0","JQ451079.1.1389","1","JQ451079.1.1389","false","JQ451079.1.1389","JQ451079.1.1389"
"strong","0.0","JQ456783.1.1401","0","JQ456783.1.1401","false","JQ456783.1.1401","JQ456783.1.1401"
"strong","1.0","JQ455281.1.1401","1","JQ455281.1.1401","false","JQ455281.1.1401","JQ455281.1.1401"
"strong","1.0","FJ940882.1.1455","1","FJ940882.1.1455","false","FJ940882.1.1455","FJ940882.1.1455"
"strong","0.0","AM420223.1.1227","0","AM420223.1.1227","false","AM420223.1.1227","AM420223.1.1227"
"strong","0.0","JQ455398.1.1416","0","JQ455398.1.1416","false","JQ455398.1.1416","JQ455398.1.1416"
"strong","0.0","FM995704.1.1414","0","FM995704.1.1414","false","FM995704.1.1414","FM995704.1.1414"
"strong","1.0","JQ452624.1.1328","1","JQ452624.1.1328","false","JQ452624.1.1328","JQ452624.1.1328"
"strong","1.0","AF023029.1.1469","1","AF023029.1.1469","false","AF023029.1.1469","AF023029.1.1469"
"strong","1.0","JQ460809.1.1334","1","JQ460809.1.1334","false","JQ460809.1.1334","JQ460809.1.1334"
"strong","1.0","HM120212.1.1397","1","HM120212.1.1397","false","HM120212.1.1397","HM120212.1.1397"
"strong","1.0","JQ460176.1.1377","1","JQ460176.1.1377","false","JQ460176.1.1377","JQ460176.1.1377"
"strong","1.0","FJ470504.1.1484","1","FJ470504.1.1484","false","FJ470504.1.1484","FJ470504.1.1484"
"strong","1.0","AF481219.1.1486","1","AF481219.1.1486","false","AF481219.1.1486","AF481219.1.1486"
"strong","1.0","AF287776.1.1486","1","AF287776.1.1486","false","AF287776.1.1486","AF287776.1.1486"
"strong","0.0","JQ457774.1.1412","0","JQ457774.1.1412","false","JQ457774.1.1412","JQ457774.1.1412"
"strong","1.0","AY349385.1.1504","1","AY349385.1.1504","false","AY349385.1.1504","AY349385.1.1504"
"strong","0.0","GU561349.1.1403","0","GU561349.1.1403","false","GU561349.1.1403","GU561349.1.1403"
"strong","1.0","KC001222.1.1314","1","KC001222.1.1314","false","KC001222.1.1314","KC001222.1.1314"
"strong","1.0","FJ558274.1.1244","1","FJ558274.1.1244","false","FJ558274.1.1244","FJ558274.1.1244"
"strong","0.0","JQ467354.1.1339","0","JQ467354.1.1339","false","JQ467354.1.1339","JQ467354.1.1339"
"strong","0.0","JQ477996.1.1420","0","JQ477996.1.1420","false","JQ477996.1.1420","JQ477996.1.1420"
"strong","1.0","JQ454854.1.1400","1","JQ454854.1.1400","false","JQ454854.1.1400","JQ454854.1.1400"
"strong","0.0","FJ470463.1.1526","0","FJ470463.1.1526","false","FJ470463.1.1526","FJ470463.1.1526"
"strong","1.0","FJ470413.1.1479","1","FJ470413.1.1479","false","FJ470413.1.1479","FJ470413.1.1479"
"strong","1.0","JQ471785.1.1413","1","JQ471785.1.1413","false","JQ471785.1.1413","JQ471785.1.1413"
"strong","1.0","JQ451972.1.1378","1","JQ451972.1.1378","false","JQ451972.1.1378","JQ451972.1.1378"
"strong","0.0","JQ477944.1.1380","0","JQ477944.1.1380","false","JQ477944.1.1380","JQ477944.1.1380"
"strong","1.0","JQ447910.1.1400","1","JQ447910.1.1400","false","JQ447910.1.1400","JQ447910.1.1400"
"strong","0.0","JF210702.1.1368","0","JF210702.1.1368","false","JF210702.1.1368","JF210702.1.1368"
"strong","1.0","EU764527.1.1303","1","EU764527.1.1303","false","EU764527.1.1303","EU764527.1.1303"
"strong","1.0","JQ448065.1.1401","1","JQ448065.1.1401","false","JQ448065.1.1401","JQ448065.1.1401"
"strong","1.0","EU763146.1.1380","1","EU763146.1.1380","false","EU763146.1.1380","EU763146.1.1380"
"strong","1.0","JF184797.1.1352","1","JF184797.1.1352","false","JF184797.1.1352","JF184797.1.1352"
"strong","0.0","JQ474038.1.1406","0","JQ474038.1.1406","false","JQ474038.1.1406","JQ474038.1.1406"
"strong","1.0","HQ807487.1.1390","1","HQ807487.1.1390","false","HQ807487.1.1390","HQ807487.1.1390"
"strong","1.0","FM873521.1.1477","1","FM873521.1.1477","false","FM873521.1.1477","FM873521.1.1477"
"strong","1.0","JQ475379.1.1403","1","JQ475379.1.1403","false","JQ475379.1.1403","JQ475379.1.1403"
"strong","0.0","GM884218.1.1502","0","GM884218.1.1502","false","GM884218.1.1502","GM884218.1.1502"
"strong","0.0","JQ466557.1.1399","0","JQ466557.1.1399","false","JQ466557.1.1399","JQ466557.1.1399"
"strong","1.0","JF186297.1.1367","1","JF186297.1.1367","false","JF186297.1.1367","JF186297.1.1367"
"strong","1.0","HQ777058.1.1403","1","HQ777058.1.1403","false","HQ777058.1.1403","HQ777058.1.1403"
"strong","0.0","JQ474056.1.1401","0","JQ474056.1.1401","false","JQ474056.1.1401","JQ474056.1.1401"
"strong","0.0","JQ468087.1.1402","0","JQ468087.1.1402","false","JQ468087.1.1402","JQ468087.1.1402"
"strong","0.0","JF130890.1.1361","0","JF130890.1.1361","false","JF130890.1.1361","JF130890.1.1361"
"strong","0.0","GU408663.1.1463","0","GU408663.1.1463","false","GU408663.1.1463","GU408663.1.1463"
"strong","1.0","JF146217.1.1372","1","JF146217.1.1372","false","JF146217.1.1372","JF146217.1.1372"
"strong","1.0","JF229621.1.1361","1","JF229621.1.1361","false","JF229621.1.1361","JF229621.1.1361"
"strong","1.0","JQ465867.1.1296","1","JQ465867.1.1296","false","JQ465867.1.1296","JQ465867.1.1296"
"strong","1.0","AEQO01000237.30.1459","1","AEQO01000237.30.1459","false","AEQO01000237.30.1459","AEQO01000237.30.1459"
"strong","1.0","FM996618.1.1476","1","FM996618.1.1476","false","FM996618.1.1476","FM996618.1.1476"
"strong","0.0","JQ475429.1.1392","0","JQ475429.1.1392","false","JQ475429.1.1392","JQ475429.1.1392"
"strong","1.0","JQ447773.1.1374","1","JQ447773.1.1374","false","JQ447773.1.1374","JQ447773.1.1374"
"strong","1.0","JQ467992.1.1381","1","JQ467992.1.1381","false","JQ467992.1.1381","JQ467992.1.1381"
"strong","0.0","JQ475838.1.1418","0","JQ475838.1.1418","false","JQ475838.1.1418","JQ475838.1.1418"
"strong","1.0","AY423746.1.1420","1","AY423746.1.1420","false","AY423746.1.1420","AY423746.1.1420"
"strong","0.0","JQ472192.1.1400","0","JQ472192.1.1400","false","JQ472192.1.1400","JQ472192.1.1400"
"strong","1.0","AY349366.1.1543","1","AY349366.1.1543","false","AY349366.1.1543","AY349366.1.1543"
"strong","0.0","JQ478228.1.1397","0","JQ478228.1.1397","false","JQ478228.1.1397","JQ478228.1.1397"
"strong","1.0","JQ455215.1.1370","1","JQ455215.1.1370","false","JQ455215.1.1370","JQ455215.1.1370"
"strong","1.0","JF150911.1.1363","1","JF150911.1.1363","false","JF150911.1.1363","JF150911.1.1363"
"strong","0.0","GU427479.1.1458","0","GU427479.1.1458","false","GU427479.1.1458","GU427479.1.1458"
"strong","1.0","FM996527.1.1514","1","FM996527.1.1514","false","FM996527.1.1514","FM996527.1.1514"
"strong","1.0","JQ467859.1.1398","1","JQ467859.1.1398","false","JQ467859.1.1398","JQ467859.1.1398"
"strong","1.0","EU768384.1.1367","1","EU768384.1.1367","false","EU768384.1.1367","EU768384.1.1367"
"strong","1.0","GU432165.1.1236","1","GU432165.1.1236","false","GU432165.1.1236","GU432165.1.1236"
"strong","0.0","JQ452714.1.1417","0","JQ452714.1.1417","false","JQ452714.1.1417","JQ452714.1.1417"
"strong","1.0","GU188566.1.1436","1","GU188566.1.1436","false","GU188566.1.1436","GU188566.1.1436"
"strong","1.0","Y09959.1.1443","1","Y09959.1.1443","false","Y09959.1.1443","Y09959.1.1443"
"strong","1.0","JF220326.1.1362","1","JF220326.1.1362","false","JF220326.1.1362","JF220326.1.1362"
"strong","0.0","GQ167660.1.1449","0","GQ167660.1.1449","false","GQ167660.1.1449","GQ167660.1.1449"
"strong","0.0","JQ475464.1.1374","0","JQ475464.1.1374","false","JQ475464.1.1374","JQ475464.1.1374"
"strong","1.0","JQ467066.1.1389","1","JQ467066.1.1389","false","JQ467066.1.1389","JQ467066.1.1389"
"strong","0.0","ADGQ01000048.63.1487","0","ADGQ01000048.63.1487","false","ADGQ01000048.63.1487","ADGQ01000048.63.1487"
"strong","0.0","HE681404.1.1531","0","HE681404.1.1531","false","HE681404.1.1531","HE681404.1.1531"
"strong","1.0","AGEJ01000008.84769.86302","1","AGEJ01000008.84769.86302","false","AGEJ01000008.84769.86302","AGEJ01000008.84769.86302"
"strong","0.0","JQ654203.1.1499","0","JQ654203.1.1499","false","JQ654203.1.1499","JQ654203.1.1499"
"strong","0.0","JQ455231.1.1360","0","JQ455231.1.1360","false","JQ455231.1.1360","JQ455231.1.1360"
"strong","0.0","JF187745.1.1356","0","JF187745.1.1356","false","JF187745.1.1356","JF187745.1.1356"
"strong","0.0","JQ457591.1.1392","0","JQ457591.1.1392","false","JQ457591.1.1392","JQ457591.1.1392"
"strong","1.0","GU561415.1.1420","1","GU561415.1.1420","false","GU561415.1.1420","GU561415.1.1420"
"strong","1.0","AF432140.1.1538","1","AF432140.1.1538","false","AF432140.1.1538","AF432140.1.1538"
"strong","1.0","JQ359082.1.1446","1","JQ359082.1.1446","false","JQ359082.1.1446","JQ359082.1.1446"
"strong","0.0","JQ455178.1.1375","0","JQ455178.1.1375","false","JQ455178.1.1375","JQ455178.1.1375"
"strong","0.0","JF214839.1.1367","0","JF214839.1.1367","false","JF214839.1.1367","JF214839.1.1367"
"strong","1.0","HM172666.1.1381","1","HM172666.1.1381","false","HM172666.1.1381","HM172666.1.1381"
"strong","1.0","JQ473788.1.1402","1","JQ473788.1.1402","false","JQ473788.1.1402","JQ473788.1.1402"
"strong","1.0","HE681346.1.1511","1","HE681346.1.1511","false","HE681346.1.1511","HE681346.1.1511"
"strong","1.0","GU227180.1.1441","1","GU227180.1.1441","false","GU227180.1.1441","GU227180.1.1441"
"strong","1.0","DQ009624.1.1492","1","DQ009624.1.1492","false","DQ009624.1.1492","DQ009624.1.1492"
"strong","1.0","JQ454461.1.1386","1","JQ454461.1.1386","false","JQ454461.1.1386","JQ454461.1.1386"
"strong","1.0","JQ455291.1.1388","1","JQ455291.1.1388","false","JQ455291.1.1388","JQ455291.1.1388"
"strong","0.0","JQ475311.1.1396","0","JQ475311.1.1396","false","JQ475311.1.1396","JQ475311.1.1396"
"strong","1.0","DQ016716.1.1447","1","DQ016716.1.1447","false","DQ016716.1.1447","DQ016716.1.1447"
"strong","0.0","JQ447821.1.1420","0","JQ447821.1.1420","false","JQ447821.1.1420","JQ447821.1.1420"
"strong","0.0","JQ448053.1.1401","0","JQ448053.1.1401","false","JQ448053.1.1401","JQ448053.1.1401"
"strong","0.0","JQ474008.1.1251","0","JQ474008.1.1251","false","JQ474008.1.1251","JQ474008.1.1251"
"strong","1.0","AF550650.1.1555","1","AF550650.1.1555","false","AF550650.1.1555","AF550650.1.1555"
"strong","1.0","JF241929.1.1349","1","JF241929.1.1349","false","JF241929.1.1349","JF241929.1.1349"
"strong","1.0","AY323228.1.1374","1","AY323228.1.1374","false","AY323228.1.1374","AY323228.1.1374"
"strong","0.0","JF220365.1.1371","0","JF220365.1.1371","false","JF220365.1.1371","JF220365.1.1371"
"strong","1.0","JQ452653.1.1393","1","JQ452653.1.1393","false","JQ452653.1.1393","JQ452653.1.1393"
"strong","1.0","JF231403.1.1360","1","JF231403.1.1360","false","JF231403.1.1360","JF231403.1.1360"
"strong","0.0","JF231450.1.1376","0","JF231450.1.1376","false","JF231450.1.1376","JF231450.1.1376"
"strong","1.0","GU413658.1.1224","1","GU413658.1.1224","false","GU413658.1.1224","GU413658.1.1224"
"strong","1.0","JQ460464.1.1400","1","JQ460464.1.1400","false","JQ460464.1.1400","JQ460464.1.1400"
"strong","1.0","JQ460232.1.1325","1","JQ460232.1.1325","false","JQ460232.1.1325","JQ460232.1.1325"
"strong","1.0","JQ452399.1.1408","1","JQ452399.1.1408","false","JQ452399.1.1408","JQ452399.1.1408"
"strong","1.0","EF398318.1.1492","1","EF398318.1.1492","false","EF398318.1.1492","EF398318.1.1492"
"strong","0.0","JF238916.1.1371","0","JF238916.1.1371","false","JF238916.1.1371","JF238916.1.1371"
"strong","1.0","GU227192.1.1474","1","GU227192.1.1474","false","GU227192.1.1474","GU227192.1.1474"
"strong","1.0","JQ455381.1.1314","1","JQ455381.1.1314","false","JQ455381.1.1314","JQ455381.1.1314"
"strong","1.0","JQ450352.1.1377","1","JQ450352.1.1377","false","JQ450352.1.1377","JQ450352.1.1377"
"strong","0.0","JQ467321.1.1393","0","JQ467321.1.1393","false","JQ467321.1.1393","JQ467321.1.1393"
"strong","1.0","JQ467268.1.1377","1","JQ467268.1.1377","false","JQ467268.1.1377","JQ467268.1.1377"
"strong","0.0","JQ456596.1.1360","0","JQ456596.1.1360","false","JQ456596.1.1360","JQ456596.1.1360"
"strong","0.0","AB002520.1.1377","0","AB002520.1.1377","false","AB002520.1.1377","AB002520.1.1377"
"strong","1.0","JQ458048.1.1399","1","JQ458048.1.1399","false","JQ458048.1.1399","JQ458048.1.1399"
"strong","1.0","HQ767656.1.1441","1","HQ767656.1.1441","false","HQ767656.1.1441","HQ767656.1.1441"
"strong","0.0","JQ453331.1.1427","0","JQ453331.1.1427","false","JQ453331.1.1427","JQ453331.1.1427"
"strong","1.0","DQ798181.1.1398","1","DQ798181.1.1398","false","DQ798181.1.1398","DQ798181.1.1398"
"strong","1.0","DQ793884.1.1391","1","DQ793884.1.1391","false","DQ793884.1.1391","DQ793884.1.1391"
"strong","1.0","FJ371726.1.1358","1","FJ371726.1.1358","false","FJ371726.1.1358","FJ371726.1.1358"
"strong","1.0","JF047012.1.1369","1","JF047012.1.1369","false","JF047012.1.1369","JF047012.1.1369"
"strong","1.0","JF000204.1.1365","1","JF000204.1.1365","false","JF000204.1.1365","JF000204.1.1365"
"strong","0.0","JQ463508.1.1424","0","JQ463508.1.1424","false","JQ463508.1.1424","JQ463508.1.1424"
"strong","1.0","JQ454720.1.1398","1","JQ454720.1.1398","false","JQ454720.1.1398","JQ454720.1.1398"
