Clostridium sensu stricto 11 hydrogeniproducens	702461
Clostridium sensu stricto 11 neuense	1728934
Clostridium sensu stricto 11 pasteurianum	1501
Clostridium sensu stricto 11 roseum	36839
Clostridium sensu stricto 11 sardiniense	29369
Clostridium sensu stricto 11 senegalense	1465809
Clostridium sensu stricto 12 acidisoli	91624
Clostridium sensu stricto 12 aciditolerans	339861
Clostridium sensu stricto 12 akagii	91623
Clostridium sensu stricto 12 algifaecis	1472040
Clostridium sensu stricto 12 arbusti	1137848
Clostridium sensu stricto 12 autoethanogenum	84023
Clostridium sensu stricto 12 carboxidivorans	217159
Clostridium sensu stricto 12 drakei	332101
Clostridium sensu stricto 12 kluyveri	1534
Clostridium sensu stricto 12 kogasensis	1157315
Clostridium sensu stricto 12 ljungdahlii	1538
Clostridium sensu stricto 12 luticellarii	1691940
Clostridium sensu stricto 12 magnum	33954
Clostridium sensu stricto 12 nitrophenolicum	382954
Clostridium sensu stricto 12 pasteurianum	1501
Clostridium sensu stricto 12 scatologenes	1548
Clostridium sensu stricto 12 tyrobutyricum	1519
Clostridium sensu stricto 13 algoriphilum	198347
Clostridium sensu stricto 13 amylolyticum	1121298
Clostridium sensu stricto 13 argentinense	29341
Clostridium sensu stricto 13 botulinum	1491
Clostridium sensu stricto 13 bowmanii	132925
Clostridium sensu stricto 13 estertheticum	238834
Clostridium sensu stricto 13 frigoris	205327
Clostridium sensu stricto 13 huakuii	1335065
Clostridium sensu stricto 13 lacusfryxellense	205328
Clostridium sensu stricto 13 pascui	46609
Clostridium sensu stricto 13 peptidivorans	100174
Clostridium sensu stricto 13 psychrophilum	132926
Clostridium sensu stricto 13 punense	1054297
Clostridium sensu stricto 13 schirmacherense	351628
Clostridium sensu stricto 13 subterminale	1550
Clostridium sensu stricto 13 sulfidigenes	nan
Clostridium sensu stricto 13 tagluense	360422
Clostridium sensu stricto 13 thiosulfatireducens	150336
Clostridium sensu stricto 13 tunisiense	219748
Clostridium sensu stricto 13 vulturis	1157312
Clostridium sensu stricto 14 liquoris	1289519
Clostridium sensu stricto 14 lundense	319475
Clostridium sensu stricto 14 tetanomorphum	1553
Clostridium sensu stricto 15 acetireducens	76489
Clostridium sensu stricto 15 cochlearium	1494
Clostridium sensu stricto 15 tetani	1513
Clostridium sensu stricto 16 malenominatum	1539
Clostridium sensu stricto 17 tepidiprofundi	420412
Clostridium sensu stricto 18 botulinum	1491
Clostridium sensu stricto 18 combesii	39481
Clostridium sensu stricto 18 oceanicum	1543
Clostridium sensu stricto 18 sporogenes	1509
Clostridium sensu stricto 18 tepidum	1962263
Clostridium sensu stricto 19 oryzae	1450648
Clostridium sensu stricto 1 acetobutylicum	1488
Clostridium sensu stricto 1 aurantibutyricum	36839
Clostridium sensu stricto 1 baratii	1561
Clostridium sensu stricto 1 beijerinckii	1520
Clostridium sensu stricto 1 botulinum	1491
Clostridium sensu stricto 1 budayi	83338
Clostridium sensu stricto 1 butyricum	1492
Clostridium sensu stricto 1 carnis	1530
Clostridium sensu stricto 1 celatum	36834
Clostridium sensu stricto 1 chartatabidum	29356
Clostridium sensu stricto 1 chauvoei	46867
Clostridium sensu stricto 1 chromiireducens	225345
Clostridium sensu stricto 1 colicanis	179628
Clostridium sensu stricto 1 corinoforum	36836
Clostridium sensu stricto 1 diolis	223919
Clostridium sensu stricto 1 disporicum	84024
Clostridium sensu stricto 1 favososporum	36838
Clostridium sensu stricto 1 gasigenes	94869
Clostridium sensu stricto 1 isatidis	182773
Clostridium sensu stricto 1 longisporum	1523
Clostridium sensu stricto 1 moniliforme	39489
Clostridium sensu stricto 1 neonatale	137838
Clostridium sensu stricto 1 nitritogenes	nan
Clostridium sensu stricto 1 paraputrificum	29363
Clostridium sensu stricto 1 perfringens	1502
Clostridium sensu stricto 1 puniceum	29367
Clostridium sensu stricto 1 quinii	36850
Clostridium sensu stricto 1 roseum	36839
Clostridium sensu stricto 1 saccharobutylicum	169679
Clostridium sensu stricto 1 saccharoperbutylacetonicum	36745
Clostridium sensu stricto 1 sardiniense	29369
Clostridium sensu stricto 1 sartagoforme	84031
Clostridium sensu stricto 1 saudiense	1414720
Clostridium sensu stricto 1 septicum	1504
Clostridium sensu stricto 1 taeniosporum	394958
Clostridium sensu stricto 1 tertium	1559
Clostridium sensu stricto 1 uliginosum	119641
Clostridium sensu stricto 1 vincentii	52704
Clostridium sensu stricto 2 cadaveris	1529
Clostridium sensu stricto 2 frigidicarnis	84698
Clostridium sensu stricto 2 hydrogeniformans	349933
Clostridium sensu stricto 3 amylolyticum	1121298
Clostridium sensu stricto 3 hveragerdense	411316
Clostridium sensu stricto 3 intestinale	36845
Clostridium sensu stricto 3 polynesiense	1325933
Clostridium sensu stricto 4 fallax	1533
Clostridium sensu stricto 5 algidicarnis	37659
Clostridium sensu stricto 5 bovipellis	456835
Clostridium sensu stricto 5 cavendishii	349931
Clostridium sensu stricto 5 putrefaciens	99675
Clostridium sensu stricto 6 bornimense	1216932
Clostridium sensu stricto 6 cellulovorans	1493
Clostridium sensu stricto 7 aestuarii	338193
Clostridium sensu stricto 7 botulinum	1491
Clostridium sensu stricto 7 crotonatovorans	295109
Clostridium sensu stricto 7 ganghwense	312089
Clostridium sensu stricto 7 grantii	40575
Clostridium sensu stricto 7 haemolyticum	84025
Clostridium sensu stricto 7 homopropionicum	36844
Clostridium sensu stricto 7 massiliodielmoense	1776385
Clostridium sensu stricto 7 novyi	1542
Clostridium sensu stricto 7 thermobutyricum	29372
Clostridium sensu stricto 7 thermopalmarium	29373
