assignment,cluster,id,name,selected,shared name,taxonomy,value
strong,1,JF184797.1.1352,Stomatobaculum_longum,false,Stomatobaculum_longum,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;Stomatobaculum_longum,JF184797.1.1352
strong,1,JQ455291.1.1388,Capnocytophaga_haemolytica,false,Capnocytophaga_haemolytica,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_haemolytica,JQ455291.1.1388
strong,1,JQ455477.1.1394,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ455477.1.1394
strong,1,JQ452687.1.1398,unclassified_Pasteurellaceae,false,unclassified_Pasteurellaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;unclassified_Pasteurellaceae,JQ452687.1.1398
strong,0,KF385058.1.1410,Aggregatibacter_aphrophilus,false,Aggregatibacter_aphrophilus,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter;Aggregatibacter_aphrophilus,KF385058.1.1410
strong,0,JF229649.1.1365,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,JF229649.1.1365
strong,1,AF287771.1.1463,Oribacterium_sp000160135,false,Oribacterium_sp000160135,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;Oribacterium_sp000160135,AF287771.1.1463
strong,1,FJ470483.1.1514,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,FJ470483.1.1514
strong,1,JF116233.1.1347,Cutibacterium_acnes,false,Cutibacterium_acnes,Root;Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium_acnes,JF116233.1.1347
strong,0,JQ452601.1.1231,Leptotrichia_hofstadii,false,Leptotrichia_hofstadii,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_hofstadii,JQ452601.1.1231
strong,0,EU767330.1.1363,unclassified_Haemophilus_D,false,unclassified_Haemophilus_D,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;unclassified_Haemophilus_D,EU767330.1.1363
strong,1,JQ460482.1.1399,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,JQ460482.1.1399
strong,1,JF173909.1.1387,unclassified_Negativicutes,false,unclassified_Negativicutes,Root;Bacteria;Firmicutes_C;Negativicutes;unclassified_Negativicutes,JF173909.1.1387
strong,0,JF091690.1.1353,unclassified_Lachnoanaerobaculum,false,unclassified_Lachnoanaerobaculum,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;unclassified_Lachnoanaerobaculum,JF091690.1.1353
strong,1,JQ472527.1.1353,unclassified_Nanosynbacter,false,unclassified_Nanosynbacter,Root;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Nanosynbacteraceae;Nanosynbacter;unclassified_Nanosynbacter,JQ472527.1.1353
strong,1,JF141755.1.1356,unclassified_Fusobacteriaceae,false,unclassified_Fusobacteriaceae,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;unclassified_Fusobacteriaceae,JF141755.1.1356
strong,1,JQ451050.1.1405,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ451050.1.1405
strong,1,FJ470440.1.1493,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,FJ470440.1.1493
strong,1,FJ763637.1.1406,unclassified_Neisseria,false,unclassified_Neisseria,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;unclassified_Neisseria,FJ763637.1.1406
strong,0,JQ454470.1.1394,Prevotella_conceptionensis,false,Prevotella_conceptionensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_conceptionensis,JQ454470.1.1394
strong,0,AMEM01000002.1.1339,Corynebacterium_durum,false,Corynebacterium_durum,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_durum,AMEM01000002.1.1339
strong,1,JQ450640.1.1353,Lautropia_mirabilis,false,Lautropia_mirabilis,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;Lautropia_mirabilis,JQ450640.1.1353
strong,1,HQ757349.1.1443,Shuttleworthia_satelles,false,Shuttleworthia_satelles,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Shuttleworthia;Shuttleworthia_satelles,HQ757349.1.1443
strong,0,JQ453506.1.1278,Capnocytophaga_sputigena,false,Capnocytophaga_sputigena,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_sputigena,JQ453506.1.1278
strong,1,JQ451972.1.1378,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ451972.1.1378
strong,1,JQ213120.1.1347,unclassified_Parvimonas,false,unclassified_Parvimonas,Root;Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Parvimonas;unclassified_Parvimonas,JQ213120.1.1347
strong,0,JQ476846.1.1391,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ476846.1.1391
strong,0,JF089031.1.1367,Corynebacterium_matruchotii,false,Corynebacterium_matruchotii,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_matruchotii,JF089031.1.1367
strong,1,JQ460638.1.1395,unclassified_Alloprevotella,false,unclassified_Alloprevotella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;unclassified_Alloprevotella,JQ460638.1.1395
strong,1,FM997539.1.1427,unclassified_Alloprevotella,false,unclassified_Alloprevotella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;unclassified_Alloprevotella,FM997539.1.1427
strong,0,JQ469970.1.1406,unclassified_Aerococcaceae,false,unclassified_Aerococcaceae,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;unclassified_Aerococcaceae,JQ469970.1.1406
strong,1,JF127027.1.1354,Cutibacterium_acnes,false,Cutibacterium_acnes,Root;Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium_acnes,JF127027.1.1354
strong,1,HQ749447.1.1476,Anaeroglobus_massiliensis,false,Anaeroglobus_massiliensis,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Anaeroglobus;Anaeroglobus_massiliensis,HQ749447.1.1476
strong,0,JQ451739.1.1406,unclassified_Actinomyces,false,unclassified_Actinomyces,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;unclassified_Actinomyces,JQ451739.1.1406
strong,0,JQ468963.1.1376,Campylobacter_B_gracilis,false,Campylobacter_B_gracilis,Root;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_B;Campylobacter_B_gracilis,JQ468963.1.1376
strong,0,JQ467821.1.1363,Capnocytophaga_endodontalis,false,Capnocytophaga_endodontalis,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_endodontalis,JQ467821.1.1363
strong,0,JQ471748.1.1409,unclassified_Treponema,false,unclassified_Treponema,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema;unclassified_Treponema,JQ471748.1.1409
strong,0,JF146160.1.1334,Leptotrichia_massiliensis,false,Leptotrichia_massiliensis,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_massiliensis,JF146160.1.1334
strong,0,JQ471165.1.1387,Prevotella_conceptionensis,false,Prevotella_conceptionensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_conceptionensis,JQ471165.1.1387
strong,1,DQ809192.1.1394,UMGS27_sp900538555,false,UMGS27_sp900538555,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;UMGS27;UMGS27_sp900538555,DQ809192.1.1394
strong,1,JN084209.1.1374,Phocaeicola_vulgatus,false,Phocaeicola_vulgatus,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola_vulgatus,JN084209.1.1374
strong,0,FM997429.1.1393,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,FM997429.1.1393
strong,0,JF122898.1.1348,Mogibacterium_diversum,false,Mogibacterium_diversum,Root;Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium;Mogibacterium_diversum,JF122898.1.1348
strong,1,EF399991.1.1493,unclassified_Prevotella,false,unclassified_Prevotella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;unclassified_Prevotella,EF399991.1.1493
strong,1,JQ465609.1.1318,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JQ465609.1.1318
strong,1,JQ467964.1.1401,Alloprevotella_tannerae,false,Alloprevotella_tannerae,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella_tannerae,JQ467964.1.1401
strong,1,FJ470571.1.1493,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,FJ470571.1.1493
strong,1,ACUX02000006.1.1301,Slackia_exigua,false,Slackia_exigua,Root;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia;Slackia_exigua,ACUX02000006.1.1301
strong,0,GM884491.1.1514,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,GM884491.1.1514
strong,1,DQ795473.1.1393,unclassified_Lachnospiraceae,false,unclassified_Lachnospiraceae,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;unclassified_Lachnospiraceae,DQ795473.1.1393
strong,1,KC001977.1.1372,unclassified_Citrobacter,false,unclassified_Citrobacter,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;unclassified_Citrobacter,KC001977.1.1372
strong,1,AF366272.1.1505,unclassified_Leptotrichia,false,unclassified_Leptotrichia,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unclassified_Leptotrichia,AF366272.1.1505
strong,0,JQ474018.1.1417,unclassified_Centipeda,false,unclassified_Centipeda,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;unclassified_Centipeda,JQ474018.1.1417
strong,1,AF458222.1.1493,unclassified_Centipeda,false,unclassified_Centipeda,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;unclassified_Centipeda,AF458222.1.1493
strong,1,JF194500.1.1350,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JF194500.1.1350
strong,1,AY976008.1.1354,Alistipes_finegoldii,false,Alistipes_finegoldii,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes_finegoldii,AY976008.1.1354
strong,1,HQ774387.1.1461,Parasutterella_gallistercoris,false,Parasutterella_gallistercoris,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Parasutterella;Parasutterella_gallistercoris,HQ774387.1.1461
strong,1,JQ467024.1.1344,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ467024.1.1344
strong,0,JQ470143.1.1399,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ470143.1.1399
strong,1,AY977912.1.1346,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AY977912.1.1346
strong,1,GU227221.1.1448,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,GU227221.1.1448
strong,1,HM809932.1.1361,unclassified_Enterobacteriaceae,false,unclassified_Enterobacteriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unclassified_Enterobacteriaceae,HM809932.1.1361
strong,1,KC691177.1.1456,unclassified_Enterobacteriaceae,false,unclassified_Enterobacteriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unclassified_Enterobacteriaceae,KC691177.1.1456
strong,0,GQ000517.1.1387,Actinomyces_massiliensis,false,Actinomyces_massiliensis,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_massiliensis,GQ000517.1.1387
strong,0,GQ068444.1.1362,Neisseria_elongata,false,Neisseria_elongata,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria_elongata,GQ068444.1.1362
strong,1,JF141334.1.1371,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,JF141334.1.1371
strong,1,JQ454788.1.1389,Kingella_A_denitrificans,false,Kingella_A_denitrificans,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Kingella_A;Kingella_A_denitrificans,JQ454788.1.1389
strong,0,JF229376.1.1339,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JF229376.1.1339
strong,1,AY976633.1.1359,unclassified_Bacteroides,false,unclassified_Bacteroides,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;unclassified_Bacteroides,AY976633.1.1359
strong,0,JQ452555.1.1392,unclassified_Neisseriaceae,false,unclassified_Neisseriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;unclassified_Neisseriaceae,JQ452555.1.1392
strong,1,JQ449590.1.1397,unclassified_Pasteurellaceae,false,unclassified_Pasteurellaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;unclassified_Pasteurellaceae,JQ449590.1.1397
strong,1,AF385536.1.1504,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AF385536.1.1504
strong,1,JF803601.1.1386,unclassified_Pauljensenia,false,unclassified_Pauljensenia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;unclassified_Pauljensenia,JF803601.1.1386
strong,0,JF114703.1.1333,unclassified_Leptotrichia,false,unclassified_Leptotrichia,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unclassified_Leptotrichia,JF114703.1.1333
strong,0,JQ473107.1.1401,Treponema_C_maltophilum,false,Treponema_C_maltophilum,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema_C;Treponema_C_maltophilum,JQ473107.1.1401
strong,1,JQ474796.1.1382,Rothia_dentocariosa,false,Rothia_dentocariosa,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_dentocariosa,JQ474796.1.1382
strong,1,JQ450455.1.1412,Neisseria_sp002237445,false,Neisseria_sp002237445,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria_sp002237445,JQ450455.1.1412
strong,1,FJ557743.1.1389,Stomatobaculum_longum,false,Stomatobaculum_longum,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;Stomatobaculum_longum,FJ557743.1.1389
strong,0,JQ451673.1.1437,Actinomyces_gerencseriae,false,Actinomyces_gerencseriae,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_gerencseriae,JQ451673.1.1437
strong,0,HQ757541.1.1442,Alloprevotella_rava,false,Alloprevotella_rava,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella_rava,HQ757541.1.1442
strong,0,JF155629.1.1355,Johnsonella_sp900766185,false,Johnsonella_sp900766185,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Johnsonella;Johnsonella_sp900766185,JF155629.1.1355
strong,1,JQ465929.1.1444,Actinomyces_gerencseriae,false,Actinomyces_gerencseriae,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_gerencseriae,JQ465929.1.1444
strong,0,JQ466260.1.1419,Corynebacterium_matruchotii,false,Corynebacterium_matruchotii,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_matruchotii,JQ466260.1.1419
strong,1,HM347083.1.1331,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,HM347083.1.1331
strong,0,JQ459212.1.1405,unclassified_Pasteurellaceae,false,unclassified_Pasteurellaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;unclassified_Pasteurellaceae,JQ459212.1.1405
strong,0,GU561330.1.1345,Capnocytophaga_ochracea,false,Capnocytophaga_ochracea,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_ochracea,GU561330.1.1345
strong,1,DQ327276.1.1365,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,DQ327276.1.1365
strong,1,JQ452123.1.1407,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ452123.1.1407
strong,0,JF207434.1.1370,unclassified_Granulicatella,false,unclassified_Granulicatella,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Granulicatella;unclassified_Granulicatella,JF207434.1.1370
strong,1,AM420106.1.1496,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AM420106.1.1496
strong,1,JF217529.1.1349,unclassified_Rothia,false,unclassified_Rothia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;unclassified_Rothia,JF217529.1.1349
strong,0,JQ473908.1.1428,Allisonella_pneumosintes,false,Allisonella_pneumosintes,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Allisonella;Allisonella_pneumosintes,JQ473908.1.1428
strong,1,FJ976446.1.1392,Actinomyces_sp001278845,false,Actinomyces_sp001278845,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_sp001278845,FJ976446.1.1392
strong,0,JQ452603.1.1366,Capnocytophaga_granulosa,false,Capnocytophaga_granulosa,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_granulosa,JQ452603.1.1366
strong,1,JQ452137.1.1333,unclassified_Actinomyces,false,unclassified_Actinomyces,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;unclassified_Actinomyces,JQ452137.1.1333
strong,1,JQ467193.1.1406,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,JQ467193.1.1406
strong,1,JQ467450.1.1378,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ467450.1.1378
strong,1,HM256094.1.1365,Nanogingivalis_gingivitcus,false,Nanogingivalis_gingivitcus,Root;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Nanogingivalaceae;Nanogingivalis;Nanogingivalis_gingivitcus,HM256094.1.1365
strong,1,DQ804633.1.1384,unclassified_Blautia_A,false,unclassified_Blautia_A,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;unclassified_Blautia_A,DQ804633.1.1384
strong,0,JQ467790.1.1348,Leptotrichia_wadei,false,Leptotrichia_wadei,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_wadei,JQ467790.1.1348
strong,1,FJ470444.1.1500,unclassified_Bacteroidales,false,unclassified_Bacteroidales,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;unclassified_Bacteroidales,FJ470444.1.1500
strong,0,JQ453220.1.1388,unclassified_Rothia,false,unclassified_Rothia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;unclassified_Rothia,JQ453220.1.1388
strong,1,JQ448826.1.1385,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,JQ448826.1.1385
strong,1,HM127020.1.1462,unclassified_Providencia,false,unclassified_Providencia,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Providencia;unclassified_Providencia,HM127020.1.1462
strong,0,JQ472083.1.1388,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ472083.1.1388
strong,1,L06165.1.1489,unclassified_Eikenella,false,unclassified_Eikenella,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Eikenella;unclassified_Eikenella,L06165.1.1489
strong,0,JQ451880.1.1378,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JQ451880.1.1378
strong,1,JQ452099.1.1291,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ452099.1.1291
strong,1,JQ451989.1.1408,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ451989.1.1408
strong,1,HQ744803.1.1434,unclassified_Bacteroides,false,unclassified_Bacteroides,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;unclassified_Bacteroides,HQ744803.1.1434
strong,1,AY916170.1.1355,unclassified_Bacteroides,false,unclassified_Bacteroides,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;unclassified_Bacteroides,AY916170.1.1355
strong,1,JQ461544.1.1400,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,JQ461544.1.1400
strong,1,JQ466969.1.1400,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JQ466969.1.1400
strong,1,AGEJ01000008.84769.86302,Eggerthia_catenaformis,false,Eggerthia_catenaformis,Root;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Eggerthia;Eggerthia_catenaformis,AGEJ01000008.84769.86302
strong,1,EU767893.1.1364,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,EU767893.1.1364
strong,1,EU763911.1.1355,unclassified_Lachnospiraceae,false,unclassified_Lachnospiraceae,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;unclassified_Lachnospiraceae,EU763911.1.1355
strong,0,FJ557935.1.1397,unclassified_Pauljensenia,false,unclassified_Pauljensenia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;unclassified_Pauljensenia,FJ557935.1.1397
strong,1,JF125650.1.1285,unclassified_Pauljensenia,false,unclassified_Pauljensenia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;unclassified_Pauljensenia,JF125650.1.1285
strong,1,DQ003620.1.1455,Prevotella_fusca,false,Prevotella_fusca,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_fusca,DQ003620.1.1455
strong,1,FJ557838.1.1307,unclassified_Corynebacterium,false,unclassified_Corynebacterium,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;unclassified_Corynebacterium,FJ557838.1.1307
strong,1,GQ062543.1.1350,unclassified_Corynebacterium,false,unclassified_Corynebacterium,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;unclassified_Corynebacterium,GQ062543.1.1350
strong,0,JF140866.1.1361,unclassified_Gemella,false,unclassified_Gemella,Root;Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;unclassified_Gemella,JF140866.1.1361
strong,0,CP003502.202115.203572,Prevotella_intermedia,false,Prevotella_intermedia,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_intermedia,CP003502.202115.203572
strong,1,AM420284.1.1491,unclassified_Prevotella,false,unclassified_Prevotella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;unclassified_Prevotella,AM420284.1.1491
strong,1,GQ000752.1.1377,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,GQ000752.1.1377
strong,1,JQ457940.1.1426,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,JQ457940.1.1426
strong,0,FJ470409.1.1474,unclassified_Leptotrichia,false,unclassified_Leptotrichia,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unclassified_Leptotrichia,FJ470409.1.1474
strong,1,JQ451131.1.1383,Leptotrichia_A_sp000469505,false,Leptotrichia_A_sp000469505,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia_A;Leptotrichia_A_sp000469505,JQ451131.1.1383
strong,1,JF223223.1.1359,Prevotella_shahii,false,Prevotella_shahii,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_shahii,JF223223.1.1359
strong,1,AY628416.1.1339,Kingella_kingae,false,Kingella_kingae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Kingella;Kingella_kingae,AY628416.1.1339
strong,0,JQ470986.1.1398,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ470986.1.1398
strong,1,EU790420.1.1218,unclassified_Burkholderiaceae,false,unclassified_Burkholderiaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;unclassified_Burkholderiaceae,EU790420.1.1218
